m,n,l,r,q,easiness_alpha,easiness_beta,iternum,method,error
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,96.0,kos,0.235
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,96.0,kos,0.25575
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,96.0,kos,0.09523809523809523
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,96.0,kos,0.18
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,96.0,kos,0.18
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,96.0,kos,0.194
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,96.0,kos,0.15873015873015872
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,96.0,kos,0.14
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,96.0,kos,0.113
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,96.0,kos,0.12675
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,96.0,kos,0.2222222222222222
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,96.0,kos,0.052
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,96.0,kos,0.082
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,96.0,kos,0.07575
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,96.0,kos,0.015873015873015872
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,96.0,kos,0.064
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,96.0,kos,0.034
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,96.0,kos,0.0415
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,96.0,kos,0.06349206349206349
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,96.0,kos,0.044
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,96.0,kos,0.013
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,96.0,kos,0.02075
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,97.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,97.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,97.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,97.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,97.0,kos,0.23809523809523808
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,97.0,kos,0.404
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,97.0,kos,0.421
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,97.0,kos,0.4045
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,97.0,kos,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,97.0,kos,0.312
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,97.0,kos,0.313
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,97.0,kos,0.3065
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,97.0,kos,0.25396825396825395
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,97.0,kos,0.256
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,97.0,kos,0.279
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,97.0,kos,0.248
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,97.0,kos,0.3492063492063492
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,97.0,kos,0.176
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,97.0,kos,0.184
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,97.0,kos,0.21525
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,97.0,kos,0.2698412698412698
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,97.0,kos,0.064
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,97.0,kos,0.182
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,97.0,kos,0.1305
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,97.0,kos,0.015873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,97.0,kos,0.052
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,97.0,kos,0.093
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,97.0,kos,0.07025
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,97.0,kos,0.031746031746031744
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,97.0,kos,0.084
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,97.0,kos,0.052
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,97.0,kos,0.04725
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,97.0,kos,0.047619047619047616
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,97.0,kos,0.032
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,97.0,kos,0.023
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,97.0,kos,0.02375
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,98.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,98.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,98.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,98.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,98.0,kos,0.38095238095238093
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,98.0,kos,0.44
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,98.0,kos,0.453
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,98.0,kos,0.41575
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,98.0,kos,0.2698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,98.0,kos,0.364
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,98.0,kos,0.316
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,98.0,kos,0.31475
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,98.0,kos,0.2698412698412698
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,98.0,kos,0.248
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,98.0,kos,0.278
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,98.0,kos,0.25
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,98.0,kos,0.23809523809523808
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,98.0,kos,0.212
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,98.0,kos,0.267
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,98.0,kos,0.20675
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,98.0,kos,0.1746031746031746
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,98.0,kos,0.1
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,98.0,kos,0.174
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,98.0,kos,0.12
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,98.0,kos,0.1746031746031746
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,98.0,kos,0.136
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,98.0,kos,0.084
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,98.0,kos,0.07675
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,98.0,kos,0.047619047619047616
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,98.0,kos,0.068
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,98.0,kos,0.049
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,98.0,kos,0.049
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,98.0,kos,0.015873015873015872
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,98.0,kos,0.068
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,98.0,kos,0.057
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,98.0,kos,0.02575
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,99.0,kos,1.0
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,99.0,kos,1.0
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,99.0,kos,1.0
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,99.0,kos,1.0
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,99.0,kos,0.47619047619047616
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,99.0,kos,0.404
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,99.0,kos,0.399
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,99.0,kos,0.42175
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,99.0,kos,0.31746031746031744
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,99.0,kos,0.38
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,99.0,kos,0.286
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,99.0,kos,0.28675
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,99.0,kos,0.4603174603174603
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,99.0,kos,0.204
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,99.0,kos,0.243
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,99.0,kos,0.25625
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,99.0,kos,0.15873015873015872
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,99.0,kos,0.196
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,99.0,kos,0.208
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,99.0,kos,0.19875
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,99.0,kos,0.07936507936507936
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,99.0,kos,0.148
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,99.0,kos,0.169
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,99.0,kos,0.13825
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,99.0,kos,0.07936507936507936
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,99.0,kos,0.044
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,99.0,kos,0.078
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,99.0,kos,0.06575
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,99.0,kos,0.14285714285714285
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,99.0,kos,0.008
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,99.0,kos,0.048
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,99.0,kos,0.041
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,99.0,kos,0.031746031746031744
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,99.0,kos,0.032
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,99.0,kos,0.023
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,99.0,kos,0.028
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,0.0,majority_vote,0.3968253968253968
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,0.0,majority_vote,0.364
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,0.0,majority_vote,0.368
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,0.0,majority_vote,0.36075
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,0.0,majority_vote,0.31746031746031744
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,0.0,majority_vote,0.288
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,0.0,majority_vote,0.297
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,0.0,majority_vote,0.2885
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,0.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,0.0,majority_vote,0.248
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,0.0,majority_vote,0.273
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,0.0,majority_vote,0.24
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,0.0,majority_vote,0.19047619047619047
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,0.0,majority_vote,0.252
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,0.0,majority_vote,0.262
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,0.0,majority_vote,0.237
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,0.0,majority_vote,0.20634920634920634
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,0.0,majority_vote,0.216
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,0.0,majority_vote,0.224
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,0.0,majority_vote,0.2085
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,0.0,majority_vote,0.09523809523809523
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,0.0,majority_vote,0.204
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,0.0,majority_vote,0.2
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,0.0,majority_vote,0.18175
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,0.0,majority_vote,0.09523809523809523
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,0.0,majority_vote,0.156
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,0.0,majority_vote,0.172
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,0.0,majority_vote,0.1555
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,0.0,majority_vote,0.14285714285714285
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,0.0,majority_vote,0.168
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,0.0,majority_vote,0.155
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,0.0,majority_vote,0.13375
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,0.0,majority_vote,0.1111111111111111
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,0.0,majority_vote,0.16
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,0.0,majority_vote,0.161
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,0.0,majority_vote,0.11825
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,1.0,majority_vote,0.3968253968253968
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,1.0,majority_vote,0.364
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,1.0,majority_vote,0.368
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,1.0,majority_vote,0.36075
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,1.0,majority_vote,0.31746031746031744
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,1.0,majority_vote,0.288
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,1.0,majority_vote,0.297
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,1.0,majority_vote,0.2885
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,1.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,1.0,majority_vote,0.248
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,1.0,majority_vote,0.273
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,1.0,majority_vote,0.24
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,1.0,majority_vote,0.19047619047619047
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,1.0,majority_vote,0.252
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,1.0,majority_vote,0.262
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,1.0,majority_vote,0.237
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,1.0,majority_vote,0.20634920634920634
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,1.0,majority_vote,0.216
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,1.0,majority_vote,0.224
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,1.0,majority_vote,0.2085
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,1.0,majority_vote,0.09523809523809523
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,1.0,majority_vote,0.204
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,1.0,majority_vote,0.2
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,1.0,majority_vote,0.18175
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,1.0,majority_vote,0.09523809523809523
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,1.0,majority_vote,0.156
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,1.0,majority_vote,0.172
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,1.0,majority_vote,0.1555
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,1.0,majority_vote,0.14285714285714285
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,1.0,majority_vote,0.168
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,1.0,majority_vote,0.155
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,1.0,majority_vote,0.13375
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,1.0,majority_vote,0.1111111111111111
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,1.0,majority_vote,0.16
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,1.0,majority_vote,0.161
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,1.0,majority_vote,0.11825
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,2.0,majority_vote,0.3968253968253968
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,2.0,majority_vote,0.364
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,2.0,majority_vote,0.368
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,2.0,majority_vote,0.36075
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,2.0,majority_vote,0.31746031746031744
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,2.0,majority_vote,0.288
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,2.0,majority_vote,0.297
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,2.0,majority_vote,0.2885
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,2.0,majority_vote,0.2222222222222222
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,2.0,majority_vote,0.248
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,2.0,majority_vote,0.22
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,2.0,majority_vote,0.22975
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,2.0,majority_vote,0.30158730158730157
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,2.0,majority_vote,0.244
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,2.0,majority_vote,0.228
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,2.0,majority_vote,0.22175
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,2.0,majority_vote,0.14285714285714285
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,2.0,majority_vote,0.148
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,2.0,majority_vote,0.209
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,2.0,majority_vote,0.188
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,2.0,majority_vote,0.031746031746031744
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,2.0,majority_vote,0.188
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,2.0,majority_vote,0.168
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,2.0,majority_vote,0.189
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,2.0,majority_vote,0.12698412698412698
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,2.0,majority_vote,0.168
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,2.0,majority_vote,0.201
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,2.0,majority_vote,0.147
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,2.0,majority_vote,0.12698412698412698
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,2.0,majority_vote,0.172
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,2.0,majority_vote,0.152
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,2.0,majority_vote,0.152
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,2.0,majority_vote,0.07936507936507936
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,2.0,majority_vote,0.104
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,2.0,majority_vote,0.118
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,2.0,majority_vote,0.1125
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,3.0,majority_vote,0.31746031746031744
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,3.0,majority_vote,0.3
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,3.0,majority_vote,0.374
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,3.0,majority_vote,0.3475
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,3.0,majority_vote,0.19047619047619047
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,3.0,majority_vote,0.28
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,3.0,majority_vote,0.296
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,3.0,majority_vote,0.27
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,3.0,majority_vote,0.12698412698412698
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,3.0,majority_vote,0.212
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,3.0,majority_vote,0.223
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,3.0,majority_vote,0.2285
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,3.0,majority_vote,0.2222222222222222
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,3.0,majority_vote,0.256
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,3.0,majority_vote,0.245
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,3.0,majority_vote,0.23925
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,3.0,majority_vote,0.1111111111111111
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,3.0,majority_vote,0.16
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,3.0,majority_vote,0.19
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,3.0,majority_vote,0.20675
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,3.0,majority_vote,0.12698412698412698
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,3.0,majority_vote,0.164
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,3.0,majority_vote,0.176
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,3.0,majority_vote,0.15375
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,3.0,majority_vote,0.1746031746031746
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,3.0,majority_vote,0.164
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,3.0,majority_vote,0.102
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,3.0,majority_vote,0.158
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,3.0,majority_vote,0.1111111111111111
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,3.0,majority_vote,0.184
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,3.0,majority_vote,0.106
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,3.0,majority_vote,0.1355
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,3.0,majority_vote,0.12698412698412698
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,3.0,majority_vote,0.088
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,3.0,majority_vote,0.14
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,3.0,majority_vote,0.11225
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,4.0,majority_vote,0.38095238095238093
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,4.0,majority_vote,0.38
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,4.0,majority_vote,0.367
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,4.0,majority_vote,0.3425
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,4.0,majority_vote,0.2857142857142857
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,4.0,majority_vote,0.304
1000.0,1000.0,3.0,3.0,0.3,50.0,1e-06,4.0,majority_vote,0.258
4000.0,4000.0,3.0,3.0,0.3,50.0,1e-06,4.0,majority_vote,0.28225
63.0,63.0,5.0,5.0,0.3,50.0,1e-06,4.0,majority_vote,0.30158730158730157
250.0,250.0,5.0,5.0,0.3,50.0,1e-06,4.0,majority_vote,0.232
1000.0,1000.0,5.0,5.0,0.3,50.0,1e-06,4.0,majority_vote,0.229
4000.0,4000.0,5.0,5.0,0.3,50.0,1e-06,4.0,majority_vote,0.232
63.0,63.0,6.0,6.0,0.3,50.0,1e-06,4.0,majority_vote,0.14285714285714285
250.0,250.0,6.0,6.0,0.3,50.0,1e-06,4.0,majority_vote,0.292
1000.0,1000.0,6.0,6.0,0.3,50.0,1e-06,4.0,majority_vote,0.246
4000.0,4000.0,6.0,6.0,0.3,50.0,1e-06,4.0,majority_vote,0.237
63.0,63.0,7.0,7.0,0.3,50.0,1e-06,4.0,majority_vote,0.19047619047619047
250.0,250.0,7.0,7.0,0.3,50.0,1e-06,4.0,majority_vote,0.172
1000.0,1000.0,7.0,7.0,0.3,50.0,1e-06,4.0,majority_vote,0.228
4000.0,4000.0,7.0,7.0,0.3,50.0,1e-06,4.0,majority_vote,0.201
63.0,63.0,9.0,9.0,0.3,50.0,1e-06,4.0,majority_vote,0.19047619047619047
250.0,250.0,9.0,9.0,0.3,50.0,1e-06,4.0,majority_vote,0.208
1000.0,1000.0,9.0,9.0,0.3,50.0,1e-06,4.0,majority_vote,0.199
4000.0,4000.0,9.0,9.0,0.3,50.0,1e-06,4.0,majority_vote,0.18125
63.0,63.0,11.0,11.0,0.3,50.0,1e-06,4.0,majority_vote,0.15873015873015872
250.0,250.0,11.0,11.0,0.3,50.0,1e-06,4.0,majority_vote,0.132
1000.0,1000.0,11.0,11.0,0.3,50.0,1e-06,4.0,majority_vote,0.157
4000.0,4000.0,11.0,11.0,0.3,50.0,1e-06,4.0,majority_vote,0.15625
63.0,63.0,13.0,13.0,0.3,50.0,1e-06,4.0,majority_vote,0.07936507936507936
250.0,250.0,13.0,13.0,0.3,50.0,1e-06,4.0,majority_vote,0.124
1000.0,1000.0,13.0,13.0,0.3,50.0,1e-06,4.0,majority_vote,0.149
4000.0,4000.0,13.0,13.0,0.3,50.0,1e-06,4.0,majority_vote,0.14375
63.0,63.0,15.0,15.0,0.3,50.0,1e-06,4.0,majority_vote,0.19047619047619047
250.0,250.0,15.0,15.0,0.3,50.0,1e-06,4.0,majority_vote,0.084
1000.0,1000.0,15.0,15.0,0.3,50.0,1e-06,4.0,majority_vote,0.113
4000.0,4000.0,15.0,15.0,0.3,50.0,1e-06,4.0,majority_vote,0.10825
63.0,63.0,1.0,1.0,0.3,50.0,1e-06,5.0,majority_vote,0.36507936507936506
250.0,250.0,1.0,1.0,0.3,50.0,1e-06,5.0,majority_vote,0.364
1000.0,1000.0,1.0,1.0,0.3,50.0,1e-06,5.0,majority_vote,0.323
4000.0,4000.0,1.0,1.0,0.3,50.0,1e-06,5.0,majority_vote,0.3465
63.0,63.0,3.0,3.0,0.3,50.0,1e-06,5.0,majority_vote,0.19047619047619047
250.0,250.0,3.0,3.0,0.3,50.0,1e-06,5.0,majority_vote,0.264
